0004,21.0
0019,21.21
0034,20.93
0049,21.16
0104,21.07
0119,21.31
0134,21.19
0149,21.15
0204,21.3
0219,21.25
0234,21.15
0249,21.07
0304,21.07
0319,21.27
0334,21.46
0350,21.0
0405,21.52
0420,21.51
0435,21.03
0450,21.37
0505,21.26
0520,21.36
0535,21.11
0550,21.47
0605,21.27
0620,21.14
0635,21.21
0650,21.19
0705,21.35
0720,21.12
0735,20.93
0750,21.19
0805,21.55
0820,20.92
0835,21.36
0850,21.14
0905,21.1
0921,21.3
0936,21.22
0951,20.96
1006,21.18
1021,21.24
1036,21.22
1051,21.43
1106,21.06
1121,21.17
1136,21.17
1151,21.7
1206,21.31
1221,21.14
1236,21.19
1251,21.0
1306,21.29
1321,21.31
1336,21.29
1351,21.21
1406,21.33
1421,21.31
1437,21.25
1452,21.22
1507,21.19
1522,21.34
1537,21.57
1552,21.11
1607,21.27
1622,21.24
1637,21.07
1652,21.19
1707,21.2
1722,21.18
1737,21.1
1752,21.21
1807,21.33
1822,21.36
1837,20.89
1852,21.02
1907,21.34
1922,21.09
1937,21.11
1952,21.08
2007,21.13
2023,21.05
2038,21.17
2053,21.18
2108,21.09
2123,21.25
2138,21.2
2153,21.29
2208,21.22
2223,21.18
2238,21.3
